image_path,steering,speed,source,sequence_key,chunk_id
data\training_data\4121.png,85.0,0.0,csv,csv_000004121,8
data\training_data\4122.png,80.625,1.0,csv,csv_000004122,8
data\training_data\4123.png,50.0,1.0,csv,csv_000004123,8
data\training_data\4124.png,58.75,1.0,csv,csv_000004124,8
data\training_data\4125.png,80.625,1.0,csv,csv_000004125,8
data\training_data\4126.png,106.875,1.0,csv,csv_000004126,8
data\training_data\4127.png,50.0,0.0,csv,csv_000004127,8
data\training_data\4128.png,93.75,1.0,csv,csv_000004128,8
data\training_data\4129.png,85.0,1.0,csv,csv_000004129,8
data\training_data\4130.png,58.75,1.0,csv,csv_000004130,8
data\training_data\4131.png,89.375,1.0,csv,csv_000004131,8
data\training_data\4132.png,98.125,1.0,csv,csv_000004132,8
data\training_data\4133.png,102.5,0.0,csv,csv_000004133,8
data\training_data\4134.png,98.125,1.0,csv,csv_000004134,8
data\training_data\4135.png,98.125,1.0,csv,csv_000004135,8
data\training_data\4136.png,93.75,1.0,csv,csv_000004136,8
data\training_data\4137.png,63.125,1.0,csv,csv_000004137,8
data\training_data\4138.png,54.375,1.0,csv,csv_000004138,8
data\training_data\4139.png,102.5,0.0,csv,csv_000004139,8
data\training_data\4140.png,98.125,1.0,csv,csv_000004140,8
data\training_data\4141.png,106.875,1.0,csv,csv_000004141,8
data\training_data\4142.png,98.125,1.0,csv,csv_000004142,8
data\training_data\4143.png,76.25,1.0,csv,csv_000004143,8
data\training_data\4144.png,120.0,0.0,csv,csv_000004144,8
data\training_data\4145.png,102.5,0.0,csv,csv_000004145,8
data\training_data\4146.png,102.5,1.0,csv,csv_000004146,8
data\training_data\4147.png,111.25,1.0,csv,csv_000004147,8
data\training_data\4148.png,89.375,1.0,csv,csv_000004148,8
data\training_data\4149.png,120.0,1.0,csv,csv_000004149,8
data\training_data\4150.png,102.5,0.0,csv,csv_000004150,8
data\training_data\4151.png,106.875,0.0,csv,csv_000004151,8
data\training_data\4152.png,58.75,1.0,csv,csv_000004152,8
data\training_data\4153.png,85.0,0.0,csv,csv_000004153,8
data\training_data\4154.png,102.5,0.0,csv,csv_000004154,8
data\training_data\4155.png,102.5,1.0,csv,csv_000004155,8
data\training_data\4156.png,102.5,0.0,csv,csv_000004156,8
data\training_data\4157.png,106.875,1.0,csv,csv_000004157,8
data\training_data\4158.png,89.375,0.0,csv,csv_000004158,8
data\training_data\4159.png,106.875,1.0,csv,csv_000004159,8
data\training_data\4160.png,85.0,1.0,csv,csv_000004160,8
data\training_data\4161.png,80.625,1.0,csv,csv_000004161,8
data\training_data\4162.png,58.75,1.0,csv,csv_000004162,8
data\training_data\4163.png,67.5,0.0,csv,csv_000004163,8
data\training_data\4164.png,106.875,1.0,csv,csv_000004164,8
data\training_data\4165.png,54.375,1.0,csv,csv_000004165,8
data\training_data\4166.png,85.0,0.0,csv,csv_000004166,8
data\training_data\4167.png,85.0,1.0,csv,csv_000004167,8
data\training_data\4168.png,98.125,1.0,csv,csv_000004168,8
data\training_data\4169.png,102.5,1.0,csv,csv_000004169,8
data\training_data\4170.png,111.25,1.0,csv,csv_000004170,8
data\training_data\4171.png,93.75,1.0,csv,csv_000004171,8
data\training_data\4172.png,102.5,1.0,csv,csv_000004172,8
data\training_data\4173.png,89.375,1.0,csv,csv_000004173,8
data\training_data\4174.png,58.75,1.0,csv,csv_000004174,8
data\training_data\4175.png,80.625,1.0,csv,csv_000004175,8
data\training_data\4176.png,80.625,0.0,csv,csv_000004176,8
data\training_data\4177.png,85.0,1.0,csv,csv_000004177,8
data\training_data\4178.png,67.5,1.0,csv,csv_000004178,8
data\training_data\4179.png,102.5,1.0,csv,csv_000004179,8
data\training_data\4180.png,58.75,1.0,csv,csv_000004180,8
data\training_data\4181.png,89.375,1.0,csv,csv_000004181,8
data\training_data\4182.png,85.0,1.0,csv,csv_000004182,8
data\training_data\4183.png,98.125,0.0,csv,csv_000004183,8
data\training_data\4184.png,89.375,1.0,csv,csv_000004184,8
data\training_data\4185.png,98.125,0.0,csv,csv_000004185,8
data\training_data\4186.png,93.75,1.0,csv,csv_000004186,8
data\training_data\4187.png,85.0,0.0,csv,csv_000004187,8
data\training_data\4188.png,63.125,1.0,csv,csv_000004188,8
data\training_data\4189.png,106.875,1.0,csv,csv_000004189,8
data\training_data\4190.png,93.75,1.0,csv,csv_000004190,8
data\training_data\4191.png,98.125,0.0,csv,csv_000004191,8
data\training_data\4192.png,85.0,1.0,csv,csv_000004192,8
data\training_data\4193.png,102.5,1.0,csv,csv_000004193,8
data\training_data\4194.png,102.5,1.0,csv,csv_000004194,8
data\training_data\4195.png,102.5,1.0,csv,csv_000004195,8
data\training_data\4196.png,102.5,1.0,csv,csv_000004196,8
data\training_data\4197.png,106.875,1.0,csv,csv_000004197,8
data\training_data\4198.png,106.875,1.0,csv,csv_000004198,8
data\training_data\4199.png,85.0,1.0,csv,csv_000004199,8
data\training_data\4200.png,85.0,1.0,csv,csv_000004200,8
data\training_data\4201.png,102.5,1.0,csv,csv_000004201,8
data\training_data\4202.png,58.75,1.0,csv,csv_000004202,8
data\training_data\4203.png,80.625,1.0,csv,csv_000004203,8
data\training_data\4204.png,98.125,0.0,csv,csv_000004204,8
data\training_data\4205.png,85.0,0.0,csv,csv_000004205,8
data\training_data\4206.png,80.625,1.0,csv,csv_000004206,8
data\training_data\4207.png,106.875,1.0,csv,csv_000004207,8
data\training_data\4208.png,85.0,1.0,csv,csv_000004208,8
data\training_data\4209.png,85.0,1.0,csv,csv_000004209,8
data\training_data\4210.png,106.875,1.0,csv,csv_000004210,8
data\training_data\4211.png,89.375,1.0,csv,csv_000004211,8
data\training_data\4212.png,93.75,1.0,csv,csv_000004212,8
data\training_data\4213.png,50.0,0.0,csv,csv_000004213,8
data\training_data\4214.png,85.0,1.0,csv,csv_000004214,8
data\training_data\4215.png,80.625,1.0,csv,csv_000004215,8
data\training_data\4216.png,85.0,0.0,csv,csv_000004216,8
data\training_data\4217.png,106.875,1.0,csv,csv_000004217,8
data\training_data\4218.png,67.5,0.0,csv,csv_000004218,8
data\training_data\4219.png,58.75,1.0,csv,csv_000004219,8
data\training_data\4220.png,54.375,1.0,csv,csv_000004220,8
data\training_data\4221.png,89.375,1.0,csv,csv_000004221,8
data\training_data\4222.png,58.75,0.0,csv,csv_000004222,8
data\training_data\4223.png,63.125,1.0,csv,csv_000004223,8
data\training_data\4224.png,89.375,1.0,csv,csv_000004224,8
data\training_data\4225.png,85.0,1.0,csv,csv_000004225,8
data\training_data\4226.png,63.125,1.0,csv,csv_000004226,8
data\training_data\4227.png,58.75,1.0,csv,csv_000004227,8
data\training_data\4228.png,89.375,1.0,csv,csv_000004228,8
data\training_data\4229.png,85.0,1.0,csv,csv_000004229,8
data\training_data\4230.png,85.0,0.0,csv,csv_000004230,8
data\training_data\4231.png,85.0,0.0,csv,csv_000004231,8
data\training_data\4232.png,98.125,1.0,csv,csv_000004232,8
data\training_data\4233.png,85.0,1.0,csv,csv_000004233,8
data\training_data\4234.png,93.75,1.0,csv,csv_000004234,8
data\training_data\4235.png,93.75,1.0,csv,csv_000004235,8
data\training_data\4236.png,76.25,1.0,csv,csv_000004236,8
data\training_data\4237.png,85.0,0.0,csv,csv_000004237,8
data\training_data\4238.png,111.25,0.0,csv,csv_000004238,8
data\training_data\4239.png,111.25,0.0,csv,csv_000004239,8
data\training_data\4240.png,85.0,0.0,csv,csv_000004240,8
data\training_data\4241.png,111.25,1.0,csv,csv_000004241,8
data\training_data\4242.png,85.0,1.0,csv,csv_000004242,8
data\training_data\4243.png,85.0,1.0,csv,csv_000004243,8
data\training_data\4244.png,50.0,1.0,csv,csv_000004244,8
data\training_data\4245.png,76.25,0.0,csv,csv_000004245,8
data\training_data\4246.png,80.625,1.0,csv,csv_000004246,8
data\training_data\4247.png,98.125,1.0,csv,csv_000004247,8
data\training_data\4248.png,67.5,1.0,csv,csv_000004248,8
data\training_data\4249.png,102.5,1.0,csv,csv_000004249,8
data\training_data\4250.png,98.125,1.0,csv,csv_000004250,8
data\training_data\4251.png,106.875,1.0,csv,csv_000004251,8
data\training_data\4252.png,85.0,1.0,csv,csv_000004252,8
data\training_data\4253.png,106.875,1.0,csv,csv_000004253,8
data\training_data\4254.png,85.0,0.0,csv,csv_000004254,8
data\training_data\4255.png,76.25,0.0,csv,csv_000004255,8
data\training_data\4256.png,93.75,0.0,csv,csv_000004256,8
data\training_data\4257.png,102.5,1.0,csv,csv_000004257,8
data\training_data\4258.png,98.125,1.0,csv,csv_000004258,8
data\training_data\4259.png,85.0,0.0,csv,csv_000004259,8
data\training_data\4260.png,106.875,1.0,csv,csv_000004260,8
data\training_data\4261.png,85.0,1.0,csv,csv_000004261,8
data\training_data\4262.png,58.75,1.0,csv,csv_000004262,8
data\training_data\4263.png,89.375,1.0,csv,csv_000004263,8
data\training_data\4264.png,80.625,1.0,csv,csv_000004264,8
data\training_data\4265.png,67.5,1.0,csv,csv_000004265,8
data\training_data\4266.png,58.75,1.0,csv,csv_000004266,8
data\training_data\4267.png,98.125,1.0,csv,csv_000004267,8
data\training_data\4268.png,102.5,1.0,csv,csv_000004268,8
data\training_data\4269.png,85.0,1.0,csv,csv_000004269,8
data\training_data\4270.png,102.5,1.0,csv,csv_000004270,8
data\training_data\4271.png,106.875,1.0,csv,csv_000004271,8
data\training_data\4272.png,85.0,0.0,csv,csv_000004272,8
data\training_data\4273.png,58.75,1.0,csv,csv_000004273,8
data\training_data\4274.png,85.0,1.0,csv,csv_000004274,8
data\training_data\4275.png,89.375,1.0,csv,csv_000004275,8
data\training_data\4276.png,80.625,1.0,csv,csv_000004276,8
data\training_data\4277.png,89.375,1.0,csv,csv_000004277,8
data\training_data\4278.png,85.0,1.0,csv,csv_000004278,8
data\training_data\4279.png,102.5,0.0,csv,csv_000004279,8
data\training_data\4280.png,80.625,1.0,csv,csv_000004280,8
data\training_data\4281.png,85.0,0.0,csv,csv_000004281,8
data\training_data\4282.png,102.5,1.0,csv,csv_000004282,8
data\training_data\4283.png,102.5,1.0,csv,csv_000004283,8
data\training_data\4284.png,85.0,1.0,csv,csv_000004284,8
data\training_data\4285.png,89.375,1.0,csv,csv_000004285,8
data\training_data\4286.png,93.75,1.0,csv,csv_000004286,8
data\training_data\4287.png,106.875,1.0,csv,csv_000004287,8
data\training_data\4288.png,102.5,1.0,csv,csv_000004288,8
data\training_data\4289.png,102.5,1.0,csv,csv_000004289,8
data\training_data\4290.png,89.375,1.0,csv,csv_000004290,8
data\training_data\4291.png,106.875,1.0,csv,csv_000004291,8
data\training_data\4292.png,98.125,1.0,csv,csv_000004292,8
data\training_data\4293.png,106.875,1.0,csv,csv_000004293,8
data\training_data\4294.png,85.0,0.0,csv,csv_000004294,8
data\training_data\4295.png,102.5,1.0,csv,csv_000004295,8
data\training_data\4296.png,106.875,1.0,csv,csv_000004296,8
data\training_data\4297.png,102.5,1.0,csv,csv_000004297,8
data\training_data\4298.png,102.5,1.0,csv,csv_000004298,8
data\training_data\4299.png,85.0,0.0,csv,csv_000004299,8
data\training_data\4300.png,80.625,1.0,csv,csv_000004300,8
data\training_data\4301.png,102.5,1.0,csv,csv_000004301,8
data\training_data\4302.png,93.75,1.0,csv,csv_000004302,8
data\training_data\4303.png,85.0,0.0,csv,csv_000004303,8
data\training_data\4304.png,50.0,0.0,csv,csv_000004304,8
data\training_data\4305.png,98.125,1.0,csv,csv_000004305,8
data\training_data\4306.png,102.5,0.0,csv,csv_000004306,8
data\training_data\4307.png,106.875,1.0,csv,csv_000004307,8
data\training_data\4308.png,80.625,1.0,csv,csv_000004308,8
data\training_data\4309.png,93.75,1.0,csv,csv_000004309,8
data\training_data\4310.png,98.125,1.0,csv,csv_000004310,8
data\training_data\4311.png,98.125,1.0,csv,csv_000004311,8
data\training_data\4312.png,85.0,0.0,csv,csv_000004312,8
data\training_data\4313.png,106.875,1.0,csv,csv_000004313,8
data\training_data\4314.png,89.375,0.0,csv,csv_000004314,8
data\training_data\4315.png,54.375,1.0,csv,csv_000004315,8
data\training_data\4316.png,85.0,1.0,csv,csv_000004316,8
data\training_data\4317.png,85.0,1.0,csv,csv_000004317,8
data\training_data\4318.png,111.25,1.0,csv,csv_000004318,8
data\training_data\4319.png,71.875,1.0,csv,csv_000004319,8
data\training_data\4320.png,80.625,1.0,csv,csv_000004320,8
data\training_data\4321.png,98.125,1.0,csv,csv_000004321,8
data\training_data\4322.png,102.5,1.0,csv,csv_000004322,8
data\training_data\4323.png,76.25,1.0,csv,csv_000004323,8
data\training_data\4324.png,85.0,1.0,csv,csv_000004324,8
data\training_data\4325.png,93.75,1.0,csv,csv_000004325,8
data\training_data\4326.png,98.125,0.0,csv,csv_000004326,8
data\training_data\4327.png,85.0,1.0,csv,csv_000004327,8
data\training_data\4328.png,85.0,0.0,csv,csv_000004328,8
data\training_data\4329.png,102.5,1.0,csv,csv_000004329,8
data\training_data\4330.png,98.125,1.0,csv,csv_000004330,8
data\training_data\4331.png,80.625,1.0,csv,csv_000004331,8
data\training_data\4332.png,102.5,1.0,csv,csv_000004332,8
data\training_data\4333.png,63.125,1.0,csv,csv_000004333,8
data\training_data\4334.png,102.5,1.0,csv,csv_000004334,8
data\training_data\4335.png,67.5,1.0,csv,csv_000004335,8
data\training_data\4336.png,98.125,1.0,csv,csv_000004336,8
data\training_data\4337.png,89.375,1.0,csv,csv_000004337,8
data\training_data\4338.png,58.75,1.0,csv,csv_000004338,8
data\training_data\4339.png,102.5,1.0,csv,csv_000004339,8
data\training_data\4340.png,98.125,1.0,csv,csv_000004340,8
data\training_data\4341.png,85.0,0.0,csv,csv_000004341,8
data\training_data\4342.png,67.5,1.0,csv,csv_000004342,8
data\training_data\4343.png,93.75,1.0,csv,csv_000004343,8
data\training_data\4344.png,85.0,0.0,csv,csv_000004344,8
data\training_data\4345.png,98.125,1.0,csv,csv_000004345,8
data\training_data\4346.png,85.0,1.0,csv,csv_000004346,8
data\training_data\4347.png,80.625,1.0,csv,csv_000004347,8
data\training_data\4348.png,98.125,1.0,csv,csv_000004348,8
data\training_data\4349.png,89.375,1.0,csv,csv_000004349,8
data\training_data\4350.png,85.0,1.0,csv,csv_000004350,8
data\training_data\4351.png,93.75,1.0,csv,csv_000004351,8
data\training_data\4352.png,106.875,1.0,csv,csv_000004352,8
data\training_data\4353.png,89.375,1.0,csv,csv_000004353,8
data\training_data\4354.png,85.0,1.0,csv,csv_000004354,8
data\training_data\4355.png,98.125,1.0,csv,csv_000004355,8
data\training_data\4356.png,111.25,1.0,csv,csv_000004356,8
data\training_data\4357.png,89.375,1.0,csv,csv_000004357,8
data\training_data\4358.png,115.625,1.0,csv,csv_000004358,8
data\training_data\4359.png,93.75,1.0,csv,csv_000004359,8
data\training_data\4360.png,63.125,1.0,csv,csv_000004360,8
data\training_data\4361.png,85.0,1.0,csv,csv_000004361,8
data\training_data\4362.png,120.0,0.0,csv,csv_000004362,8
data\training_data\4363.png,106.875,1.0,csv,csv_000004363,8
data\training_data\4364.png,115.625,0.0,csv,csv_000004364,8
data\training_data\4365.png,98.125,1.0,csv,csv_000004365,8
data\training_data\4366.png,89.375,1.0,csv,csv_000004366,8
data\training_data\4367.png,106.875,1.0,csv,csv_000004367,8
data\training_data\4368.png,85.0,1.0,csv,csv_000004368,8
data\training_data\4369.png,80.625,0.0,csv,csv_000004369,8
data\training_data\4370.png,85.0,1.0,csv,csv_000004370,8
data\training_data\4371.png,76.25,1.0,csv,csv_000004371,8
data\training_data\4372.png,80.625,1.0,csv,csv_000004372,8
data\training_data\4373.png,85.0,1.0,csv,csv_000004373,8
data\training_data\4374.png,85.0,1.0,csv,csv_000004374,8
data\training_data\4375.png,85.0,1.0,csv,csv_000004375,8
data\training_data\4376.png,54.375,0.0,csv,csv_000004376,8
data\training_data\4377.png,80.625,1.0,csv,csv_000004377,8
data\training_data\4378.png,111.25,1.0,csv,csv_000004378,8
data\training_data\4379.png,89.375,1.0,csv,csv_000004379,8
data\training_data\4380.png,111.25,0.0,csv,csv_000004380,8
data\training_data\4381.png,80.625,0.0,csv,csv_000004381,8
data\training_data\4382.png,106.875,1.0,csv,csv_000004382,8
data\training_data\4383.png,63.125,1.0,csv,csv_000004383,8
data\training_data\4384.png,85.0,1.0,csv,csv_000004384,8
data\training_data\4385.png,106.875,1.0,csv,csv_000004385,8
data\training_data\4386.png,80.625,1.0,csv,csv_000004386,8
data\training_data\4387.png,98.125,1.0,csv,csv_000004387,8
data\training_data\4388.png,85.0,0.0,csv,csv_000004388,8
data\training_data\4389.png,54.375,1.0,csv,csv_000004389,8
data\training_data\4390.png,115.625,1.0,csv,csv_000004390,8
data\training_data\4391.png,63.125,1.0,csv,csv_000004391,8
data\training_data\4392.png,89.375,1.0,csv,csv_000004392,8
data\training_data\4393.png,111.25,1.0,csv,csv_000004393,8
data\training_data\4394.png,85.0,1.0,csv,csv_000004394,8
data\training_data\4395.png,89.375,1.0,csv,csv_000004395,8
data\training_data\4396.png,63.125,1.0,csv,csv_000004396,8
data\training_data\4397.png,71.875,1.0,csv,csv_000004397,8
data\training_data\4398.png,58.75,1.0,csv,csv_000004398,8
data\training_data\4399.png,89.375,1.0,csv,csv_000004399,8
data\training_data\4400.png,85.0,1.0,csv,csv_000004400,8
data\training_data\4401.png,106.875,1.0,csv,csv_000004401,8
data\training_data\4402.png,89.375,0.0,csv,csv_000004402,8
data\training_data\4403.png,98.125,1.0,csv,csv_000004403,8
data\training_data\4404.png,89.375,1.0,csv,csv_000004404,8
data\training_data\4405.png,58.75,1.0,csv,csv_000004405,8
data\training_data\4406.png,76.25,1.0,csv,csv_000004406,8
data\training_data\4407.png,85.0,1.0,csv,csv_000004407,8
data\training_data\4408.png,63.125,1.0,csv,csv_000004408,8
data\training_data\4409.png,63.125,1.0,csv,csv_000004409,8
data\training_data\4410.png,85.0,1.0,csv,csv_000004410,8
data\training_data\4411.png,71.875,1.0,csv,csv_000004411,8
data\training_data\4412.png,85.0,1.0,csv,csv_000004412,8
data\training_data\4413.png,89.375,0.0,csv,csv_000004413,8
data\training_data\4414.png,80.625,1.0,csv,csv_000004414,8
data\training_data\4415.png,85.0,1.0,csv,csv_000004415,8
data\training_data\4416.png,106.875,1.0,csv,csv_000004416,8
data\training_data\4417.png,58.75,1.0,csv,csv_000004417,8
data\training_data\4418.png,80.625,1.0,csv,csv_000004418,8
data\training_data\4419.png,85.0,1.0,csv,csv_000004419,8
data\training_data\4420.png,85.0,0.0,csv,csv_000004420,8
data\training_data\4421.png,89.375,1.0,csv,csv_000004421,8
data\training_data\4422.png,102.5,1.0,csv,csv_000004422,8
data\training_data\4423.png,80.625,1.0,csv,csv_000004423,8
data\training_data\4424.png,89.375,1.0,csv,csv_000004424,8
data\training_data\4425.png,93.75,0.0,csv,csv_000004425,8
data\training_data\4426.png,89.375,1.0,csv,csv_000004426,8
data\training_data\4427.png,54.375,1.0,csv,csv_000004427,8
data\training_data\4428.png,71.875,1.0,csv,csv_000004428,8
data\training_data\4429.png,89.375,1.0,csv,csv_000004429,8
data\training_data\4430.png,58.75,1.0,csv,csv_000004430,8
data\training_data\4431.png,80.625,1.0,csv,csv_000004431,8
data\training_data\4432.png,58.75,0.0,csv,csv_000004432,8
data\training_data\4433.png,89.375,1.0,csv,csv_000004433,8
data\training_data\4434.png,58.75,1.0,csv,csv_000004434,8
data\training_data\4435.png,106.875,1.0,csv,csv_000004435,8
data\training_data\4436.png,106.875,1.0,csv,csv_000004436,8
data\training_data\4437.png,85.0,0.0,csv,csv_000004437,8
data\training_data\4438.png,76.25,1.0,csv,csv_000004438,8
data\training_data\4439.png,93.75,1.0,csv,csv_000004439,8
data\training_data\4440.png,102.5,1.0,csv,csv_000004440,8
data\training_data\4441.png,89.375,1.0,csv,csv_000004441,8
data\training_data\4442.png,80.625,1.0,csv,csv_000004442,8
data\training_data\4443.png,106.875,1.0,csv,csv_000004443,8
data\training_data\4444.png,85.0,1.0,csv,csv_000004444,8
data\training_data\4445.png,63.125,1.0,csv,csv_000004445,8
data\training_data\4446.png,80.625,1.0,csv,csv_000004446,8
data\training_data\4447.png,85.0,0.0,csv,csv_000004447,8
data\training_data\4448.png,85.0,1.0,csv,csv_000004448,8
data\training_data\4449.png,67.5,0.0,csv,csv_000004449,8
data\training_data\4450.png,76.25,1.0,csv,csv_000004450,8
data\training_data\4451.png,67.5,1.0,csv,csv_000004451,8
data\training_data\4452.png,102.5,1.0,csv,csv_000004452,8
data\training_data\4453.png,102.5,1.0,csv,csv_000004453,8
data\training_data\4454.png,85.0,1.0,csv,csv_000004454,8
data\training_data\4455.png,98.125,1.0,csv,csv_000004455,8
data\training_data\4456.png,102.5,1.0,csv,csv_000004456,8
data\training_data\4457.png,63.125,1.0,csv,csv_000004457,8
data\training_data\4458.png,93.75,1.0,csv,csv_000004458,8
data\training_data\4459.png,89.375,1.0,csv,csv_000004459,8
data\training_data\4460.png,89.375,1.0,csv,csv_000004460,8
data\training_data\4461.png,98.125,1.0,csv,csv_000004461,8
data\training_data\4462.png,89.375,1.0,csv,csv_000004462,8
data\training_data\4463.png,89.375,1.0,csv,csv_000004463,8
data\training_data\4464.png,80.625,1.0,csv,csv_000004464,8
data\training_data\4465.png,50.0,1.0,csv,csv_000004465,8
data\training_data\4466.png,58.75,1.0,csv,csv_000004466,8
data\training_data\4467.png,93.75,1.0,csv,csv_000004467,8
data\training_data\4468.png,89.375,1.0,csv,csv_000004468,8
data\training_data\4469.png,89.375,1.0,csv,csv_000004469,8
data\training_data\4470.png,85.0,1.0,csv,csv_000004470,8
data\training_data\4471.png,106.875,1.0,csv,csv_000004471,8
data\training_data\4472.png,85.0,1.0,csv,csv_000004472,8
data\training_data\4473.png,58.75,1.0,csv,csv_000004473,8
data\training_data\4474.png,106.875,1.0,csv,csv_000004474,8
data\training_data\4475.png,80.625,1.0,csv,csv_000004475,8
data\training_data\4476.png,102.5,1.0,csv,csv_000004476,8
data\training_data\4477.png,85.0,1.0,csv,csv_000004477,8
data\training_data\4478.png,85.0,1.0,csv,csv_000004478,8
data\training_data\4479.png,89.375,1.0,csv,csv_000004479,8
data\training_data\4480.png,106.875,1.0,csv,csv_000004480,8
data\training_data\4481.png,93.75,1.0,csv,csv_000004481,8
data\training_data\4482.png,85.0,0.0,csv,csv_000004482,8
data\training_data\4483.png,102.5,1.0,csv,csv_000004483,8
data\training_data\4484.png,58.75,1.0,csv,csv_000004484,8
data\training_data\4485.png,63.125,0.0,csv,csv_000004485,8
data\training_data\4486.png,98.125,1.0,csv,csv_000004486,8
data\training_data\4487.png,89.375,1.0,csv,csv_000004487,8
data\training_data\4488.png,102.5,1.0,csv,csv_000004488,8
data\training_data\4489.png,106.875,1.0,csv,csv_000004489,8
data\training_data\4490.png,89.375,1.0,csv,csv_000004490,8
data\training_data\4491.png,85.0,0.0,csv,csv_000004491,8
data\training_data\4492.png,71.875,1.0,csv,csv_000004492,8
data\training_data\4493.png,106.875,1.0,csv,csv_000004493,8
data\training_data\4494.png,85.0,0.0,csv,csv_000004494,8
data\training_data\4495.png,85.0,1.0,csv,csv_000004495,8
data\training_data\4496.png,89.375,1.0,csv,csv_000004496,8
data\training_data\4497.png,102.5,1.0,csv,csv_000004497,8
data\training_data\4498.png,85.0,1.0,csv,csv_000004498,8
data\training_data\4499.png,98.125,1.0,csv,csv_000004499,8
data\training_data\4500.png,89.375,1.0,csv,csv_000004500,8
data\training_data\4501.png,89.375,1.0,csv,csv_000004501,8
data\training_data\4502.png,98.125,1.0,csv,csv_000004502,8
data\training_data\4503.png,63.125,1.0,csv,csv_000004503,8
data\training_data\4504.png,85.0,1.0,csv,csv_000004504,8
data\training_data\4505.png,85.0,1.0,csv,csv_000004505,8
data\training_data\4506.png,106.875,1.0,csv,csv_000004506,8
data\training_data\4507.png,89.375,1.0,csv,csv_000004507,8
data\training_data\4508.png,85.0,1.0,csv,csv_000004508,8
data\training_data\4509.png,85.0,1.0,csv,csv_000004509,8
data\training_data\4510.png,85.0,1.0,csv,csv_000004510,8
data\training_data\4511.png,102.5,1.0,csv,csv_000004511,8
data\training_data\4512.png,71.875,1.0,csv,csv_000004512,8
data\training_data\4513.png,111.25,1.0,csv,csv_000004513,8
data\training_data\4514.png,85.0,0.0,csv,csv_000004514,8
data\training_data\4515.png,111.25,1.0,csv,csv_000004515,8
data\training_data\4516.png,102.5,1.0,csv,csv_000004516,8
data\training_data\4517.png,85.0,1.0,csv,csv_000004517,8
data\training_data\5019.png,58.75,1.0,csv,csv_000005019,10
data\training_data\5020.png,85.0,1.0,csv,csv_000005020,10
data\training_data\5021.png,111.25,1.0,csv,csv_000005021,10
data\training_data\5022.png,85.0,0.0,csv,csv_000005022,10
data\training_data\5023.png,106.875,1.0,csv,csv_000005023,10
data\training_data\5024.png,76.25,1.0,csv,csv_000005024,10
data\training_data\5025.png,85.0,0.0,csv,csv_000005025,10
data\training_data\5026.png,76.25,1.0,csv,csv_000005026,10
data\training_data\5027.png,67.5,1.0,csv,csv_000005027,10
data\training_data\5028.png,85.0,1.0,csv,csv_000005028,10
data\training_data\5029.png,85.0,1.0,csv,csv_000005029,10
data\training_data\5030.png,63.125,1.0,csv,csv_000005030,10
data\training_data\5031.png,85.0,1.0,csv,csv_000005031,10
data\training_data\5032.png,85.0,1.0,csv,csv_000005032,10
data\training_data\5033.png,102.5,1.0,csv,csv_000005033,10
data\training_data\5034.png,76.25,1.0,csv,csv_000005034,10
data\training_data\5035.png,85.0,1.0,csv,csv_000005035,10
data\training_data\5036.png,106.875,1.0,csv,csv_000005036,10
data\training_data\5037.png,58.75,1.0,csv,csv_000005037,10
data\training_data\5038.png,67.5,1.0,csv,csv_000005038,10
data\training_data\5039.png,85.0,0.0,csv,csv_000005039,10
data\training_data\5040.png,67.5,1.0,csv,csv_000005040,10
data\training_data\5041.png,102.5,1.0,csv,csv_000005041,10
data\training_data\5042.png,58.75,1.0,csv,csv_000005042,10
data\training_data\5043.png,111.25,0.0,csv,csv_000005043,10
data\training_data\5044.png,85.0,0.0,csv,csv_000005044,10
data\training_data\5045.png,106.875,0.0,csv,csv_000005045,10
data\training_data\5046.png,85.0,1.0,csv,csv_000005046,10
data\training_data\5047.png,54.375,0.0,csv,csv_000005047,10
data\training_data\5048.png,85.0,0.0,csv,csv_000005048,10
data\training_data\5049.png,106.875,0.0,csv,csv_000005049,10
data\training_data\5050.png,89.375,1.0,csv,csv_000005050,10
data\training_data\5051.png,98.125,1.0,csv,csv_000005051,10
data\training_data\5052.png,106.875,1.0,csv,csv_000005052,10
data\training_data\5053.png,63.125,1.0,csv,csv_000005053,10
data\training_data\5054.png,58.75,1.0,csv,csv_000005054,10
data\training_data\5055.png,50.0,1.0,csv,csv_000005055,10
data\training_data\5056.png,102.5,1.0,csv,csv_000005056,10
data\training_data\5057.png,63.125,1.0,csv,csv_000005057,10
data\training_data\5058.png,98.125,1.0,csv,csv_000005058,10
data\training_data\5059.png,93.75,1.0,csv,csv_000005059,10
data\training_data\5060.png,89.375,1.0,csv,csv_000005060,10
data\training_data\5061.png,63.125,1.0,csv,csv_000005061,10
data\training_data\5062.png,85.0,0.0,csv,csv_000005062,10
data\training_data\5063.png,85.0,0.0,csv,csv_000005063,10
data\training_data\5064.png,98.125,1.0,csv,csv_000005064,10
data\training_data\5065.png,106.875,0.0,csv,csv_000005065,10
data\training_data\5066.png,102.5,1.0,csv,csv_000005066,10
data\training_data\5067.png,98.125,0.0,csv,csv_000005067,10
data\training_data\5068.png,85.0,1.0,csv,csv_000005068,10
data\training_data\5069.png,89.375,1.0,csv,csv_000005069,10
data\training_data\5070.png,111.25,1.0,csv,csv_000005070,10
data\training_data\5071.png,85.0,1.0,csv,csv_000005071,10
